tanggal,username,full_text,cleaning,case_folding,hasil_normalisasi,token,stemming_data,sentiment_label_lexicon,manual
Tue Sep 03,remoenco,langkah @ptm_patraniaga terapkan pendaftaran QR code agar BBM subsidi ini mampu tepat sasaran memang harus kita apresiasi nih dengan pendataan ini tentunya akan lebih jelas dan bisa tepat sasaran https://t.co/awCLZyXUZL,langkah  terapkan pendaftaran QR code agar BBM subsidi ini mampu tepat sasaran memang harus kita apresiasi nih dengan pendataan ini tentunya akan lebih jelas dan bisa tepat sasaran ,langkah  terapkan pendaftaran qr code agar bbm subsidi ini mampu tepat sasaran memang harus kita apresiasi nih dengan pendataan ini tentunya akan lebih jelas dan bisa tepat sasaran ,langkah terapkan pendaftaran qr code agar bahan bakar minyak subsidi ini mampu tepat sasaran memang harus kita apresiasi nih dengan pendataan ini tentunya akan lebih jelas dan bisa tepat sasaran,"['langkah', 'terapkan', 'pendaftaran', 'qr', 'code', 'agar', 'bahan', 'bakar', 'minyak', 'subsidi', 'ini', 'mampu', 'tepat', 'sasaran', 'memang', 'harus', 'kita', 'apresiasi', 'nih', 'dengan', 'pendataan', 'ini', 'tentunya', 'akan', 'lebih', 'jelas', 'dan', 'bisa', 'tepat', 'sasaran']",langkah terap daftar qr code agar bahan bakar minyak subsidi ini mampu tepat sasar memang harus kita apresiasi nih dengan data ini tentu akan lebih jelas dan bisa tepat sasar,netral,netral
Tue Sep 03,FannyFan80538,Pemerintah Keluarkan Kebijakan Penjualan BBM Subsidi Agar Lebih Tepat Sasaran https://t.co/lKUzFyHtk0,Pemerintah Keluarkan Kebijakan Penjualan BBM Subsidi Agar Lebih Tepat Sasaran ,pemerintah keluarkan kebijakan penjualan bbm subsidi agar lebih tepat sasaran ,pemerintah keluarkan kebijakan penjualan bahan bakar minyak subsidi agar lebih tepat sasaran,"['pemerintah', 'keluarkan', 'kebijakan', 'penjualan', 'bahan', 'bakar', 'minyak', 'subsidi', 'agar', 'lebih', 'tepat', 'sasaran']",perintah keluar bijak jual bahan bakar minyak subsidi agar lebih tepat sasar,netral,negatif
Tue Sep 03,hacklvr,DPR dorong mobil wajib daftar QR Code buat beli Pertalite. Tujuannya biar subsidi BBM kayak Pertalite dan Biosolar tepat sasaran dan nggak salah sasaran.@ptm_patraniaga https://t.co/p7q9dthbPa,DPR dorong mobil wajib daftar QR Code buat beli Pertalite Tujuannya biar subsidi BBM kayak Pertalite dan Biosolar tepat sasaran dan nggak salah sasaran ,dpr dorong mobil wajib daftar qr code buat beli pertalite tujuannya biar subsidi bbm kayak pertalite dan biosolar tepat sasaran dan nggak salah sasaran ,dewan perwakilan rakyat dorong mobil wajib daftar qr code buat beli pertalite tujuannya biar subsidi bahan bakar minyak kayak pertalite dan biosolar tepat sasaran dan enggak salah sasaran,"['dewan', 'perwakilan', 'rakyat', 'dorong', 'mobil', 'wajib', 'daftar', 'qr', 'code', 'buat', 'beli', 'pertalite', 'tujuannya', 'biar', 'subsidi', 'bahan', 'bakar', 'minyak', 'kayak', 'pertalite', 'dan', 'biosolar', 'tepat', 'sasaran', 'dan', 'enggak', 'salah', 'sasaran']",dewan wakil rakyat dorong mobil wajib daftar qr code buat beli pertalite tuju biar subsidi bahan bakar minyak kayak pertalite dan biosolar tepat sasar dan enggak salah sasar,netral,netral
Tue Sep 03,AboutTNG,Pemerintah akan membatasi subsidi BBM Pertalite dan Biosolar mulai 1 Oktober 2024 guna menyasar lebih tepat sasaran. Nantinya tiap pengendara motor dan mobil wajib menunjukkan QR Code sebelum mengisi BBM tersebut. Kebijakan ini disampaikan langsung oleh Pertamina melalui https://t.co/Oo02geC4AL,Pemerintah akan membatasi subsidi BBM Pertalite dan Biosolar mulai  Oktober  guna menyasar lebih tepat sasaran Nantinya tiap pengendara motor dan mobil wajib menunjukkan QR Code sebelum mengisi BBM tersebut Kebijakan ini disampaikan langsung oleh Pertamina melalui ,pemerintah akan membatasi subsidi bbm pertalite dan biosolar mulai  oktober  guna menyasar lebih tepat sasaran nantinya tiap pengendara motor dan mobil wajib menunjukkan qr code sebelum mengisi bbm tersebut kebijakan ini disampaikan langsung oleh pertamina melalui ,pemerintah akan membatasi subsidi bahan bakar minyak pertalite dan biosolar mulai oktober guna menyasar lebih tepat sasaran nantinya tiap pengendara motor dan mobil wajib menunjukkan qr code sebelum mengisi bahan bakar minyak tersebut kebijakan ini disampaikan langsung oleh pertamina melalui,"['pemerintah', 'akan', 'membatasi', 'subsidi', 'bahan', 'bakar', 'minyak', 'pertalite', 'dan', 'biosolar', 'mulai', 'oktober', 'guna', 'menyasar', 'lebih', 'tepat', 'sasaran', 'nantinya', 'tiap', 'pengendara', 'motor', 'dan', 'mobil', 'wajib', 'menunjukkan', 'qr', 'code', 'sebelum', 'mengisi', 'bahan', 'bakar', 'minyak', 'tersebut', 'kebijakan', 'ini', 'disampaikan', 'langsung', 'oleh', 'pertamina', 'melalui']",perintah akan batas subsidi bahan bakar minyak pertalite dan biosolar mulai oktober guna sasar lebih tepat sasar nanti tiap kendara motor dan mobil wajib tunjuk qr code belum isi bahan bakar minyak sebut bijak ini sampai langsung oleh pertamina lalu,netral,netral
Tue Sep 03,detikfinance,Wacana pembelian BBM bersubsidi mulai 1 Oktober 2024 hanya untuk yang memiliki QR Code. DPR dukung agar subsidi tepat sasaran bagi yang membutuhkan. https://t.co/0kZYe0GYLd,Wacana pembelian BBM bersubsidi mulai  Oktober  hanya untuk yang memiliki QR Code DPR dukung agar subsidi tepat sasaran bagi yang membutuhkan ,wacana pembelian bbm bersubsidi mulai  oktober  hanya untuk yang memiliki qr code dpr dukung agar subsidi tepat sasaran bagi yang membutuhkan ,wacana pembelian bahan bakar minyak bersubsidi mulai oktober hanya untuk yang memiliki qr code dewan perwakilan rakyat dukung agar subsidi tepat sasaran bagi yang membutuhkan,"['wacana', 'pembelian', 'bahan', 'bakar', 'minyak', 'bersubsidi', 'mulai', 'oktober', 'hanya', 'untuk', 'yang', 'memiliki', 'qr', 'code', 'dewan', 'perwakilan', 'rakyat', 'dukung', 'agar', 'subsidi', 'tepat', 'sasaran', 'bagi', 'yang', 'membutuhkan']",wacana beli bahan bakar minyak subsidi mulai oktober hanya untuk yang milik qr code dewan wakil rakyat dukung agar subsidi tepat sasar bagi yang butuh,netral,netral
Tue Sep 03,nur_zidni11,DPR RI mendukung program BBM subsidi tepat sasaran yang dilakukan oleh Pertamina Patra Niaga oleh sebab itu konsumen diharapkan segera mendaftar QR Code dalam hal perwujudan program tersebut. @ptm_patraniaga https://t.co/fxqJHPx7Ml,DPR RI mendukung program BBM subsidi tepat sasaran yang dilakukan oleh Pertamina Patra Niaga oleh sebab itu konsumen diharapkan segera mendaftar QR Code dalam hal perwujudan program tersebut  ,dpr ri mendukung program bbm subsidi tepat sasaran yang dilakukan oleh pertamina patra niaga oleh sebab itu konsumen diharapkan segera mendaftar qr code dalam hal perwujudan program tersebut  ,dewan perwakilan rakyat ri mendukung program bahan bakar minyak subsidi tepat sasaran yang dilakukan oleh pertamina patra niaga oleh sebab itu konsumen diharapkan segera mendaftar qr code dalam hal perwujudan program tersebut,"['dewan', 'perwakilan', 'rakyat', 'ri', 'mendukung', 'program', 'bahan', 'bakar', 'minyak', 'subsidi', 'tepat', 'sasaran', 'yang', 'dilakukan', 'oleh', 'pertamina', 'patra', 'niaga', 'oleh', 'sebab', 'itu', 'konsumen', 'diharapkan', 'segera', 'mendaftar', 'qr', 'code', 'dalam', 'hal', 'perwujudan', 'program', 'tersebut']",dewan wakil rakyat ri dukung program bahan bakar minyak subsidi tepat sasar yang laku oleh pertamina patra niaga oleh sebab itu konsumen harap segera daftar qr code dalam hal wujud program sebut,netral,netral
Tue Sep 03,detikcom,Pemerintah akan mengatur pembelian BBM subsidi mulai 1 Oktober. Pengaturan ini bertujuan agar penyaluran tepat sasaran. https://t.co/H1BWxBjdoj,Pemerintah akan mengatur pembelian BBM subsidi mulai  Oktober Pengaturan ini bertujuan agar penyaluran tepat sasaran ,pemerintah akan mengatur pembelian bbm subsidi mulai  oktober pengaturan ini bertujuan agar penyaluran tepat sasaran ,pemerintah akan mengatur pembelian bahan bakar minyak subsidi mulai oktober pengaturan ini bertujuan agar penyaluran tepat sasaran,"['pemerintah', 'akan', 'mengatur', 'pembelian', 'bahan', 'bakar', 'minyak', 'subsidi', 'mulai', 'oktober', 'pengaturan', 'ini', 'bertujuan', 'agar', 'penyaluran', 'tepat', 'sasaran']",perintah akan atur beli bahan bakar minyak subsidi mulai oktober atur ini tuju agar salur tepat sasar,netral,negatif
Tue Sep 03,ahantuu10,@Seputar_Energi_ Dukung bgt deh biar pendistribusian bbm subsidi tepat sasaran, Dukung bgt deh biar pendistribusian bbm subsidi tepat sasaran, dukung bgt deh biar pendistribusian bbm subsidi tepat sasaran,dukung banget deh biar pendistribusian bahan bakar minyak subsidi tepat sasaran,"['dukung', 'banget', 'deh', 'biar', 'pendistribusian', 'bahan', 'bakar', 'minyak', 'subsidi', 'tepat', 'sasaran']",dukung banget deh biar distribusi bahan bakar minyak subsidi tepat sasar,netral,positif
Tue Sep 03,RiyantoCool,@Strategi_Bisnis Langkah cepat tepat Turunkan BBM subsidi ke 6500 turunkan pajak subsidi listrik 1300 k bawah suntik modal utk UMKM, Langkah cepat tepat Turunkan BBM subsidi ke  turunkan pajak subsidi listrik  k bawah suntik modal utk UMKM, langkah cepat tepat turunkan bbm subsidi ke  turunkan pajak subsidi listrik  k bawah suntik modal utk umkm,langkah cepat tepat turunkan bahan bakar minyak subsidi ke turunkan pajak subsidi listrik k bawah suntik modal untuk usaha mikro kecil dan menengah,"['langkah', 'cepat', 'tepat', 'turunkan', 'bahan', 'bakar', 'minyak', 'subsidi', 'ke', 'turunkan', 'pajak', 'subsidi', 'listrik', 'k', 'bawah', 'suntik', 'modal', 'untuk', 'usaha', 'mikro', 'kecil', 'dan', 'menengah']",langkah cepat tepat turun bahan bakar minyak subsidi ke turun pajak subsidi listrik k bawah suntik modal untuk usaha mikro kecil dan tengah,netral,netral
Tue Sep 03,buahdengkak,@LahrianSyahilla Betul nih agar nantinya bbm subsidi ini tepat sasaran, Betul nih agar nantinya bbm subsidi ini tepat sasaran, betul nih agar nantinya bbm subsidi ini tepat sasaran,betul nih agar nantinya bahan bakar minyak subsidi ini tepat sasaran,"['betul', 'nih', 'agar', 'nantinya', 'bahan', 'bakar', 'minyak', 'subsidi', 'ini', 'tepat', 'sasaran']",betul nih agar nanti bahan bakar minyak subsidi ini tepat sasar,netral,positif
Tue Sep 03,detikfinance,Pemerintah akan mengatur pembelian BBM subsidi mulai 1 Oktober. Pengaturan ini bertujuan agar penyaluran tepat sasaran. https://t.co/ChGK5P0J66,Pemerintah akan mengatur pembelian BBM subsidi mulai  Oktober Pengaturan ini bertujuan agar penyaluran tepat sasaran ,pemerintah akan mengatur pembelian bbm subsidi mulai  oktober pengaturan ini bertujuan agar penyaluran tepat sasaran ,pemerintah akan mengatur pembelian bahan bakar minyak subsidi mulai oktober pengaturan ini bertujuan agar penyaluran tepat sasaran,"['pemerintah', 'akan', 'mengatur', 'pembelian', 'bahan', 'bakar', 'minyak', 'subsidi', 'mulai', 'oktober', 'pengaturan', 'ini', 'bertujuan', 'agar', 'penyaluran', 'tepat', 'sasaran']",perintah akan atur beli bahan bakar minyak subsidi mulai oktober atur ini tuju agar salur tepat sasar,netral,netral
Tue Sep 03,preaium,DPR optimis aturan baru kewajiban daftar QR Code untuk beli Pertalite akan meningkatkan efisiensi penyaluran BBM dan memastikan subsidi tepat sasaran @ptm_patraniaga https://t.co/2EqHqlJRZU,DPR optimis aturan baru kewajiban daftar QR Code untuk beli Pertalite akan meningkatkan efisiensi penyaluran BBM dan memastikan subsidi tepat sasaran  ,dpr optimis aturan baru kewajiban daftar qr code untuk beli pertalite akan meningkatkan efisiensi penyaluran bbm dan memastikan subsidi tepat sasaran  ,dewan perwakilan rakyat optimis aturan baru kewajiban daftar qr code untuk beli pertalite akan meningkatkan efisiensi penyaluran bahan bakar minyak dan memastikan subsidi tepat sasaran,"['dewan', 'perwakilan', 'rakyat', 'optimis', 'aturan', 'baru', 'kewajiban', 'daftar', 'qr', 'code', 'untuk', 'beli', 'pertalite', 'akan', 'meningkatkan', 'efisiensi', 'penyaluran', 'bahan', 'bakar', 'minyak', 'dan', 'memastikan', 'subsidi', 'tepat', 'sasaran']",dewan wakil rakyat optimis atur baru wajib daftar qr code untuk beli pertalite akan tingkat efisiensi salur bahan bakar minyak dan pasti subsidi tepat sasar,netral,netral
Tue Sep 03,carson_rut5560,Demi memastikan subsidi BBM tepat sasaran DPR mendukung langkah Pertamina yang mewajibkan pendaftaran QR Code bagi pengguna Pertalite. Ini diharapkan dapat meminimalisir penyalahgunaan subsidi di lapangan. https://t.co/dlrOHHcfBq,Demi memastikan subsidi BBM tepat sasaran DPR mendukung langkah Pertamina yang mewajibkan pendaftaran QR Code bagi pengguna Pertalite Ini diharapkan dapat meminimalisir penyalahgunaan subsidi di lapangan ,demi memastikan subsidi bbm tepat sasaran dpr mendukung langkah pertamina yang mewajibkan pendaftaran qr code bagi pengguna pertalite ini diharapkan dapat meminimalisir penyalahgunaan subsidi di lapangan ,demi memastikan subsidi bahan bakar minyak tepat sasaran dewan perwakilan rakyat mendukung langkah pertamina yang mewajibkan pendaftaran qr code bagi pengguna pertalite ini diharapkan dapat meminimalisir penyalahgunaan subsidi di lapangan,"['demi', 'memastikan', 'subsidi', 'bahan', 'bakar', 'minyak', 'tepat', 'sasaran', 'dewan', 'perwakilan', 'rakyat', 'mendukung', 'langkah', 'pertamina', 'yang', 'mewajibkan', 'pendaftaran', 'qr', 'code', 'bagi', 'pengguna', 'pertalite', 'ini', 'diharapkan', 'dapat', 'meminimalisir', 'penyalahgunaan', 'subsidi', 'di', 'lapangan']",demi pasti subsidi bahan bakar minyak tepat sasar dewan wakil rakyat dukung langkah pertamina yang wajib daftar qr code bagi guna pertalite ini harap dapat meminimalisir penyalahgunaan subsidi di lapang,netral,netral
Tue Sep 03,PortalEnergi,Top!!! Pertamina menjalankan pendataan Pertalite demi menjaga kuota BBM subsidi tepat sasaran. #Pertamina #Pertalite #BBMSubsidi #SubsidiTepatSasaran #BreakingNews https://t.co/Fst438MlXY,Top Pertamina menjalankan pendataan Pertalite demi menjaga kuota BBM subsidi tepat sasaran Pertamina Pertalite BBMSubsidi SubsidiTepatSasaran BreakingNews ,top pertamina menjalankan pendataan pertalite demi menjaga kuota bbm subsidi tepat sasaran pertamina pertalite bbmsubsidi subsiditepatsasaran breakingnews ,top pertamina menjalankan pendataan pertalite demi menjaga kuota bahan bakar minyak subsidi tepat sasaran pertamina pertalite bbmsubsidi subsiditepatsasaran breakingnews,"['top', 'pertamina', 'menjalankan', 'pendataan', 'pertalite', 'demi', 'menjaga', 'kuota', 'bahan', 'bakar', 'minyak', 'subsidi', 'tepat', 'sasaran', 'pertamina', 'pertalite', 'bbmsubsidi', 'subsiditepatsasaran', 'breakingnews']",top pertamina jalan data pertalite demi jaga kuota bahan bakar minyak subsidi tepat sasar pertamina pertalite bbmsubsidi subsiditepatsasaran breakingnews,positif,netral
Tue Sep 03,mitrajakartaid,Pertamina Patra Niaga Ajak Pengguna Pertalite Segera Daftar QR Code untuk Subsidi BBM Tepat Sasaran https://t.co/euyKWYi53r,Pertamina Patra Niaga Ajak Pengguna Pertalite Segera Daftar QR Code untuk Subsidi BBM Tepat Sasaran ,pertamina patra niaga ajak pengguna pertalite segera daftar qr code untuk subsidi bbm tepat sasaran ,pertamina patra niaga ajak pengguna pertalite segera daftar qr code untuk subsidi bahan bakar minyak tepat sasaran,"['pertamina', 'patra', 'niaga', 'ajak', 'pengguna', 'pertalite', 'segera', 'daftar', 'qr', 'code', 'untuk', 'subsidi', 'bahan', 'bakar', 'minyak', 'tepat', 'sasaran']",pertamina patra niaga ajak guna pertalite segera daftar qr code untuk subsidi bahan bakar minyak tepat sasar,netral,netral
Tue Sep 03,festivaol,pendaftaran qris buat bbm subsidi bagus nih biar tepat sasaran pastinya ke masy yg membutuhkan https://t.co/3sJiXaqEtB,pendaftaran qris buat bbm subsidi bagus nih biar tepat sasaran pastinya ke masy yg membutuhkan ,pendaftaran qris buat bbm subsidi bagus nih biar tepat sasaran pastinya ke masy yg membutuhkan ,pendaftaran qris buat bahan bakar minyak subsidi bagus nih biar tepat sasaran pastinya ke masyarakat yang membutuhkan,"['pendaftaran', 'qris', 'buat', 'bahan', 'bakar', 'minyak', 'subsidi', 'bagus', 'nih', 'biar', 'tepat', 'sasaran', 'pastinya', 'ke', 'masyarakat', 'yang', 'membutuhkan']",daftar qris buat bahan bakar minyak subsidi bagus nih biar tepat sasar pasti ke masyarakat yang butuh,positif,netral
Tue Sep 03,JatimDemokrat,Wujudkan kesejahteraan rakyat Demokrat dorong subsidi BBM yang tepat sasaran. . #demokrat #ahy #demokrats14p #demokratjatim #jatim #bbm https://t.co/1UrnFXH8wK,Wujudkan kesejahteraan rakyat Demokrat dorong subsidi BBM yang tepat sasaran  demokrat ahy demokratsp demokratjatim jatim bbm ,wujudkan kesejahteraan rakyat demokrat dorong subsidi bbm yang tepat sasaran  demokrat ahy demokratsp demokratjatim jatim bbm ,wujudkan kesejahteraan rakyat demokrat dorong subsidi bahan bakar minyak yang tepat sasaran demokrat agus harimurti yudhoyono demokratsp demokratjatim jawa timur bahan bakar minyak,"['wujudkan', 'kesejahteraan', 'rakyat', 'demokrat', 'dorong', 'subsidi', 'bahan', 'bakar', 'minyak', 'yang', 'tepat', 'sasaran', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'demokratsp', 'demokratjatim', 'jawa', 'timur', 'bahan', 'bakar', 'minyak']",wujud sejahtera rakyat demokrat dorong subsidi bahan bakar minyak yang tepat sasar demokrat agus harimurti yudhoyono demokratsp demokratjatim jawa timur bahan bakar minyak,netral,netral
Tue Sep 03,Gwendiss_,Buat yang punya mobil ayo daftar subsidi tepat biar kalian tau kendaraannya bisa dapat subsidi atau tidak dan juga membantu orang yang berhak dapat BBM subsidi. https://t.co/qzD80oTDPf,Buat yang punya mobil ayo daftar subsidi tepat biar kalian tau kendaraannya bisa dapat subsidi atau tidak dan juga membantu orang yang berhak dapat BBM subsidi ,buat yang punya mobil ayo daftar subsidi tepat biar kalian tau kendaraannya bisa dapat subsidi atau tidak dan juga membantu orang yang berhak dapat bbm subsidi ,buat yang punya mobil ayo daftar subsidi tepat biar kalian tau kendaraannya bisa dapat subsidi atau tidak dan juga membantu orang yang berhak dapat bahan bakar minyak subsidi,"['buat', 'yang', 'punya', 'mobil', 'ayo', 'daftar', 'subsidi', 'tepat', 'biar', 'kalian', 'tau', 'kendaraannya', 'bisa', 'dapat', 'subsidi', 'atau', 'tidak', 'dan', 'juga', 'membantu', 'orang', 'yang', 'berhak', 'dapat', 'bahan', 'bakar', 'minyak', 'subsidi']",buat yang punya mobil ayo daftar subsidi tepat biar kalian tau kendara bisa dapat subsidi atau tidak dan juga bantu orang yang hak dapat bahan bakar minyak subsidi,positif,negatif
Tue Sep 03,eddy_soeparno,Subsidi BBM terus diupayakan tepat sasaran kepada yang berhak yakni mereka yang tidak mampu UMKM Ojol dan saudara-saudara kita yang tidak mampu lainnya. Jangan sampai subsidi justru dinikmati mereka yang mampu yang punya kendaraan lebih dari satu dan kelompok mampu lainnya https://t.co/Mz9pxQFJrh,Subsidi BBM terus diupayakan tepat sasaran kepada yang berhak yakni mereka yang tidak mampu UMKM Ojol dan saudarasaudara kita yang tidak mampu lainnya Jangan sampai subsidi justru dinikmati mereka yang mampu yang punya kendaraan lebih dari satu dan kelompok mampu lainnya ,subsidi bbm terus diupayakan tepat sasaran kepada yang berhak yakni mereka yang tidak mampu umkm ojol dan saudarasaudara kita yang tidak mampu lainnya jangan sampai subsidi justru dinikmati mereka yang mampu yang punya kendaraan lebih dari satu dan kelompok mampu lainnya ,subsidi bahan bakar minyak terus diupayakan tepat sasaran kepada yang berhak yakni mereka yang tidak mampu usaha mikro kecil dan menengah ojek online dan saudarasaudara kita yang tidak mampu lainnya jangan sampai subsidi justru dinikmati mereka yang mampu yang punya kendaraan lebih dari satu dan kelompok mampu lainnya,"['subsidi', 'bahan', 'bakar', 'minyak', 'terus', 'diupayakan', 'tepat', 'sasaran', 'kepada', 'yang', 'berhak', 'yakni', 'mereka', 'yang', 'tidak', 'mampu', 'usaha', 'mikro', 'kecil', 'dan', 'menengah', 'ojek', 'online', 'dan', 'saudarasaudara', 'kita', 'yang', 'tidak', 'mampu', 'lainnya', 'jangan', 'sampai', 'subsidi', 'justru', 'dinikmati', 'mereka', 'yang', 'mampu', 'yang', 'punya', 'kendaraan', 'lebih', 'dari', 'satu', 'dan', 'kelompok', 'mampu', 'lainnya']",subsidi bahan bakar minyak terus upaya tepat sasar kepada yang hak yakni mereka yang tidak mampu usaha mikro kecil dan tengah ojek online dan saudarasaudara kita yang tidak mampu lain jangan sampai subsidi justru nikmat mereka yang mampu yang punya kendara lebih dari satu dan kelompok mampu lain,positif,positif
